320,0,
321,1,
322,1,
323,0,
325,0,
327,0,
328,1,
329,0,
330,1,
331,1,
332,1,
333,0,
334,1,
335,0,
336,1,
337,1,
339,0,
340,0,
342,0,
343,1,
344,0,
345,0,
346,0,
347,0,
348,0,
349,1,
350,1,
351,1,
352,1,
353,0,
354,0,
355,1,
356,1,
357,0,
360,0,
361,1,
363,0,
365,1,
366,0,
367,1,
369,0,
370,0,
371,0,
372,0,
373,0,
374,0,
375,0,
376,1,
378,1,
379,1,
380,0,
381,1,
382,1,
383,1,
384,1,
385,1,
388,0,
389,0,
390,0,
391,0,
392,1,
394,0,
395,0,
396,1,
397,0,
398,0,
399,1,
400,0,
401,0,
402,1,
403,1,
404,1,
405,0,
406,1,
407,0,
408,0,
409,0,
410,1,
411,1,
412,0,
413,0,
414,0,
416,1,
417,0,
418,0,
419,1,
420,0,
422,0,
423,0,
424,1,
425,0,
426,1,
428,0,
429,1,
430,0,
431,0,
433,1,
434,0,
435,1,
436,0,
437,0,
438,1,
439,0,
441,1,
442,1,
443,1,
445,0,
446,1,
447,0,
448,1,
450,0,
451,0,
453,0,
454,0,
455,1,
456,0,
457,0,
458,0,
459,0,
460,0,
461,0,
462,1,
463,0,
464,0,
465,0,
467,0,
468,1,
469,0,
470,1,
472,0,
473,0,
474,0,
475,1,
477,1,
478,0,
479,0,
480,1,
481,0,
482,1,
483,0,
484,0,
485,0,
486,1,
487,1,
488,0,
489,1,
490,1,
491,0,
492,0,
493,1,
494,1,
495,0,
497,0,
498,0,
499,0,
500,0,
501,1,
502,0,
504,1,
505,0,
506,0,
507,1,
508,0,
509,0,
510,0,
513,0,
514,0,
515,1,
516,0,
518,0,
519,0,
520,0,
521,0,
522,1,
523,0,
524,1,
525,0,
526,1,
527,1,
528,0,
529,0,
530,1,
531,0,
532,0,
533,1,
534,0,
535,0,
536,1,
537,1,
538,1,
541,0,
543,0,
544,1,
545,0,
546,1,
547,0,
549,1,
550,1,
551,1,
552,0,
553,1,
554,1,
555,1,
556,1,
557,1,
558,0,
559,0,
560,1,
561,0,
562,1,
563,0,
564,0,
565,0,
566,0,
568,0,
569,1,
570,0,
571,1,
572,1,
573,0,
576,0,
577,0,
578,1,
579,0,
580,0,
581,0,
582,1,
583,0,
584,1,
585,1,
587,0,
588,0,
589,1,
590,1,
591,0,
592,0,
593,1,
597,1,
598,1,
599,1,
601,0,
602,1,
603,1,
604,1,
605,0,
606,1,
607,1,
608,0,
609,1,
611,0,
612,0,
613,0,
614,1,
615,0,
616,1,
617,1,
618,1,
619,1,
620,1,
621,0,
622,1,
624,0,
626,1,
627,0,
628,0,
629,1,
630,1,
631,1,
633,1,
635,1,
636,1,
637,1,
640,1,
641,0,
642,1,
643,0,
644,0,
645,1,
646,0,
647,0,
648,1,
649,0,
651,1,
652,0,
653,1,
654,1,
655,1,
656,1,
657,0,
658,0,
659,0,
660,1,
661,0,
662,0,
664,0,
665,1,
666,1,
667,0,
668,0,
670,0,
671,0,
672,1,
674,1,
675,1,
676,1,
677,1,
678,1,
679,0,
680,0,
681,1,
682,0,
683,0,
684,0,
685,1,
686,0,
687,0,
688,0,
689,0,
690,0,
691,0,
693,1,
694,1,
696,1,
697,1,
698,1,
699,1,
700,1,
701,0,
702,0,
703,1,
704,1,
705,0,
706,1,
708,0,
709,1,
710,1,
712,0,
713,0,
715,0,
716,1,
717,1,
719,0,
721,0,
722,1,
723,0,
724,1,
725,0,
726,0,
727,0,
729,0,
732,0,
733,1,
735,1,
736,1,
737,1,
738,0,
739,1,
740,0,
742,0,
743,1,
744,0,
745,0,
746,0,
747,1,
749,0,
750,0,
751,1,
752,0,
753,0,
755,0,
756,0,
757,0,
758,0,
759,1,
760,0,
761,1,
763,0,
764,0,
765,0,
766,1,
767,0,
768,0,
769,0,
770,1,
771,0,
772,0,
773,0,
774,0,
775,1,
776,0,
777,0,
780,1,
781,1,
782,1,
783,1,
784,0,
786,1,
787,0,
788,0,
789,1,
790,0,
791,1,
792,1,
794,1,
795,1,
796,1,
798,0,
799,0,
800,0,
801,0,
802,1,
803,0,
804,1,
806,0,
807,1,
808,1,
809,1,
811,0,
812,1,
814,0,
815,1,
817,1,
818,1,
819,0,
820,1,
822,1,
823,1,
825,0,
826,0,
827,0,
828,0,
829,1,
830,1,
831,0,
832,0,
833,1,
834,0,
835,1,
836,0,
837,0,
838,1,
839,1,
840,1,
841,1,
842,0,
844,0,
845,1,
846,0,
847,0,
848,1,
849,1,
850,1,
851,1,
852,1,
853,0,
854,0,
855,0,
856,0,
857,0,
858,1,
859,0,
860,1,
861,0,
863,1,
864,0,
866,1,
867,1,
869,0,
870,0,
871,1,
872,1,
873,0,
874,0,
877,1,
878,0,
880,1,
881,1,
882,1,
883,1,
884,1,
885,1,
886,0,
887,0,
888,0,
889,1,
890,1,
891,1,
892,1,
894,1,
895,0,
896,0,
897,1,
898,0,
899,1,
900,0,
901,0,
902,1,
903,1,
904,1,
905,1,
906,0,
907,1,
908,0,
909,1,
910,0,
911,1,
914,1,
916,1,
917,1,
918,1,
919,0,
920,1,
921,1,
922,0,
923,0,
924,1,
925,0,
926,1,
927,1,
928,0,
929,0,
930,1,
932,0,
933,1,
934,0,
935,0,
936,0,
937,0,
938,1,
940,0,
941,1,
942,0,
943,1,
944,0,
945,1,
946,0,
947,1,
948,1,
950,0,
951,0,
953,0,
954,0,
955,1,
956,0,
957,1,
958,0,
959,1,
960,0,
961,1,
962,1,
963,1,
964,0,
965,1,
966,1,
967,1,
968,0,
969,1,
970,1,
971,1,
972,1,
973,0,
974,0,
975,1,
976,0,
977,0,
978,0,
979,1,
980,0,
981,0,
984,1,
986,0,
987,1,
988,0,
990,0,
991,1,
992,1,
993,0,
994,0,
995,1,
996,0,
997,0,
998,0,
999,0,
1000,0,
1001,0,
1002,1,
1003,1,
1004,1,
1005,1,
1006,0,
1007,1,
1008,1,
1009,0,
1010,0,
1011,0,
1012,1,
1013,1,
1014,1,
1015,1,
1016,0,
1017,1,
1018,0,
1019,0,
1020,0,
1021,0,
1022,0,
1023,1,
1024,1,
1025,1,
1026,0,
1027,1,
1028,1,
1030,1,
1032,1,
1033,0,
1034,1,
1035,0,
1037,1,
1038,0,
1039,0,
1040,0,
1041,1,
1042,0,
1043,0,
1044,1,
1045,1,
1046,0,
1047,0,
1048,0,
1049,0,
1050,1,
1052,0,
1053,0,
1054,0,
1055,0,
1056,0,
1057,0,
1058,1,
1059,0,
1061,0,
1062,1,
1063,0,
1066,1,
1067,0,
1068,0,
1069,0,
1070,0,
1072,1,
1073,1,
1074,1,
1076,0,
1077,0,
1078,1,
1079,0,
1081,0,
1082,0,
1083,0,
1084,1,
1086,0,
1087,1,
1088,1,
1089,1,
1090,0,
1091,0,
1092,1,
1093,1,
1095,0,
1096,1,
1097,1,
1098,0,
1099,0,
1101,0,
1102,0,
1103,0,
1104,1,
1105,1,
1106,1,
1107,1,
1108,1,
1109,1,
1110,0,
1111,1,
1112,1,
1113,0,
1115,1,
1116,0,
1117,0,
1118,0,
1119,1,
1120,1,
1121,1,
1122,0,
1123,1,
1125,0,
1126,1,
1127,0,
1128,0,
1129,0,
1130,1,
1131,0,
1132,1,
1134,0,
1136,1,
1137,0,
1138,0,
1139,0,
1141,0,
1142,1,
1143,1,
1144,0,
1145,0,
1146,1,
1150,0,
1151,0,
1152,1,
1154,0,
1155,0,
1156,1,
1157,0,
1158,0,
1159,1,
1160,0,
1161,0,
1162,0,
1163,1,
1165,1,
1166,1,
1168,0,
1169,0,
1170,1,
1171,0,
1172,1,
1173,0,
1174,1,
1175,1,
1176,0,
1177,1,
1178,0,
1179,0,
1180,1,
1181,0,
1182,0,
1184,1,
1185,1,
1186,1,
1187,1,
1188,0,
1189,0,
1190,1,
1191,0,
1192,0,
1193,1,
1194,1,
1195,1,
1196,1,
1197,1,
1198,0,
1199,0,
1200,0,
1201,0,
1202,1,
1203,1,
1204,0,
1206,1,
1207,1,
1209,1,
1210,0,
1211,0,
1212,1,
1213,0,
1214,0,
1215,1,
1216,0,
1217,0,
1218,1,
1219,0,
1220,1,
1221,1,
1223,1,
1224,1,
1225,0,
1226,1,
1227,1,
1228,1,
1230,1,
1231,0,
1232,0,
1233,0,
1234,1,
1236,0,
1238,0,
1240,0,
1242,0,
1243,0,
1244,1,
1245,0,
1246,0,
1247,1,
1249,1,
1250,0,
1251,0,
1252,0,
1253,0,
1254,0,
1257,0,
1258,0,
1259,0,
1260,1,
1261,1,
1262,1,
1263,0,
1264,1,
1265,0,
1266,0,
1267,1,
1268,0,
1269,0,
1271,0,
1272,0,
1273,1,
1274,1,
1275,0,
1276,0,
1277,0,
1278,0,
1279,0,
1280,0,
1281,1,
1282,0,
1283,0,
1284,0,
1286,1,
1287,0,
1288,0,
1289,0,
1290,0,
1291,1,
1292,0,
1293,0,
1294,1,
1295,1,
1296,0,
1297,1,
1299,0,
1301,1,
1302,1,
1303,1,
1304,0,
1305,0,
1306,0,
1307,1,
1308,1,
1309,0,
1310,0,
1311,0,
1313,0,
1314,1,
1315,0,
1316,0,
1317,1,
1320,0,
1321,0,
1322,0,
1323,0,
1324,0,
1325,1,
1326,1,
1327,0,
1329,0,
1330,1,
1331,0,
1332,0,
1333,0,
1334,0,
1339,0,
1340,0,
1341,1,
1342,0,
1343,0,
1344,0,
1346,0,
1347,0,
1348,0,
1349,1,
1350,1,
1351,1,
1352,1,
1353,1,
1354,1,
1355,0,
1356,0,
1357,0,
1358,1,
1359,0,
1360,0,
1361,0,
1362,0,
1363,0,
1364,0,
1365,1,
1366,0,
1367,0,
1368,0,
1369,1,
1371,0,
1372,1,
1373,1,
1374,0,
1375,1,
1376,1,
1377,0,
1378,1,
1379,0,
1380,1,
1382,0,
1383,1,
1384,1,
1385,1,
1387,0,
1388,0,
1389,0,
1390,1,
1391,0,
1392,1,
1394,1,
1395,1,
1396,1,
1397,0,
1398,0,
1401,1,
1402,0,
1404,0,
1405,1,
1406,1,
1407,0,
1408,1,
1409,1,
1410,1,
1411,0,
1413,0,
1414,0,
1415,1,
1416,0,
1417,1,
1418,1,
1419,1,
1420,1,
1422,1,
1424,0,
1425,1,
1426,0,
1427,0,
1430,1,
1431,0,
1432,0,
1433,0,
1434,0,
1435,0,
1436,0,
1437,0,
1438,1,
1439,0,
1440,0,
1441,1,
1442,0,
1443,0,
1444,0,
1445,0,
1446,1,
1447,0,
1448,1,
1450,1,
1452,1,
1453,0,
1454,1,
1455,0,
1456,1,
1457,0,
1459,1,
1460,0,
1461,0,
1462,0,
1463,1,
1464,0,
1465,0,
1466,0,
1467,1,
1468,1,
1469,1,
1470,1,
1471,0,
1472,0,
1473,1,
1474,0,
1475,1,
1476,0,
1477,0,
1478,1,
1480,0,
1481,0,
1482,0,
1483,0,
1484,0,
1486,0,
1487,0,
1488,1,
1489,1,
1490,0,
1491,1,
1492,1,
1493,1,
1494,1,
1495,1,
1496,0,
1497,0,
1498,1,
1499,1,
1500,0,
1501,0,
1502,0,
1503,1,
1504,1,
1505,0,
1507,0,
1509,0,
1510,1,
1512,0,
1513,0,
1514,0,
1515,0,
1516,0,
1517,1,
1518,1,
1519,0,
1520,0,
1521,1,
1523,1,
1525,0,
1526,0,
1527,1,
1528,1,
1531,1,
1532,0,
1534,0,
1535,1,
1536,1,
1537,0,
1538,0,
1540,0,
1541,0,
1542,1,
1543,0,
1544,1,
1547,0,
1548,0,
1549,1,
1551,0,
1552,1,
1553,1,
1554,1,
1555,0,
1556,1,
1557,0,
1558,0,
1559,1,
1560,1,
1561,1,
1562,1,
1563,1,
1564,0,
1565,1,
1566,0,
1567,0,
1569,1,
1570,0,
1571,0,
1573,0,
1574,1,
1575,1,
1576,0,
1577,1,
1578,0,
1579,0,
1581,0,
1582,1,
1583,1,
1584,1,
1585,0,
1586,1,
1587,1,
1588,0,
1589,0,
1590,1,
1591,0,
1592,0,
1593,1,
1594,1,
1595,0,
1596,1,
1597,0,
1598,1,
1599,0,
1600,1,
1601,0,
1602,0,
1604,1,
1605,1,
1606,1,
1607,1,
1608,0,
1609,1,
1610,0,
1611,1,
1612,0,
1614,1,
1616,0,
1618,0,
1619,0,
1620,1,
1621,0,
1622,1,
1623,0,
1624,1,
1625,1,
1627,0,
1628,0,
1630,0,
1631,1,
1632,0,
1633,1,
1634,1,
1635,1,
1636,1,
1637,0,
1638,1,
1639,1,
1640,0,
1641,1,
1642,1,
1643,0,
1644,0,
1646,1,
1647,0,
1648,0,
1650,0,
1651,0,
1652,0,
1653,0,
1654,0,
1655,0,
1656,1,
1657,0,
1658,0,
1659,0,
1660,0,
1661,0,
1662,0,
1663,1,
1664,0,
1665,1,
1666,1,
1667,0,
1668,0,
1669,0,
1670,0,
1672,0,
1673,0,
1674,0,
1675,0,
1676,1,
1677,0,
1678,1,
1679,1,
1680,0,
1681,1,
1683,1,
1684,0,
1686,0,
1687,0,
1688,0,
1689,1,
1690,1,
1691,1,
1692,0,
1693,1,
1694,1,
1695,1,
1696,0,
1697,0,
1698,0,
1699,0,
1700,0,
1701,1,
1704,1,
1705,1,
1706,0,
1707,0,
1708,0,
1709,0,
1710,0,
1711,0,
1712,0,
1713,1,
1714,1,
1715,0,
1717,0,
1718,0,
1719,0,
1720,1,
1721,1,
1722,0,
1724,1,
1725,1,
1726,1,
1727,1,
1728,0,
1730,0,
1731,0,
1732,1,
1734,1,
1735,0,
1736,0,
1737,0,
1739,0,
1740,0,
1741,0,
1742,0,
1743,1,
1744,1,
1745,0,
1746,0,
1747,0,
1748,1,
1749,0,
1750,1,
1751,0,
1752,0,
1753,0,
1754,1,
1755,0,
1757,1,
1758,1,
1759,0,
1760,1,
1761,0,
1762,1,
1763,0,
1764,1,
1765,0,
1766,0,
1767,0,
1768,0,
1769,1,
1772,1,
1773,0,
1774,1,
1775,1,
1776,1,
1777,1,
1778,0,
1779,0,
1780,1,
1781,0,
1782,1,
1784,1,
1785,1,
1786,1,
1787,0,
1788,0,
1789,1,
1790,0,
1791,0,
1793,0,
1794,0,
1796,0,
1797,0,
1798,1,
1799,0,
1800,0,
1801,0,
1802,0,
1803,1,
1804,1,
1805,0,
1806,1,
1807,0,
1808,0,
1809,1,
1810,0,
1812,1,
1814,0,
1816,0,
1817,0,
1818,1,
1819,1,
1820,1,
1821,0,
1822,0,
1823,0,
1824,0,
1825,1,
1826,0,
1827,0,
1828,0,
1829,0,
1830,0,
1831,0,
1832,1,
1834,1,
1835,1,
1836,0,
1837,0,
1838,0,
1839,1,
1840,1,
1841,0,
1842,1,
1843,1,
1844,1,
1845,1,
1846,0,
1847,0,
1848,0,
1849,0,
1850,0,
1851,0,
1852,0,
1853,1,
1854,0,
1855,0,
1856,0,
1857,0,
1858,0,
1859,0,
1860,1,
1861,0,
1862,0,
1863,0,
1864,0,
1865,0,
1866,1,
1867,1,
1868,1,
1869,1,
1870,0,
1871,0,
1872,1,
1874,1,
1875,1,
1876,0,
1877,0,
1878,0,
1879,0,
1880,1,
1881,0,
1882,0,
1883,0,
1884,0,
1885,0,
1886,1,
1887,0,
1888,0,
1889,1,
1891,0,
1893,0,
1894,0,
1895,1,
1896,1,
1897,1,
1898,0,
1899,1,
1900,1,
1901,1,
1902,0,
1904,1,
1905,0,
1906,1,
1907,1,
1908,0,
1910,1,
1911,0,
1912,1,
1914,1,
1915,1,
1916,0,
1917,1,
1918,0,
1919,1,
1920,0,
1921,0,
1923,1,
1924,0,
1925,1,
1926,0,
1927,1,
1928,0,
1929,0,
1930,1,
1931,1,
1932,0,
1934,1,
1936,0,
1937,1,
1939,0,
1941,1,
1942,0,
1943,0,
1945,1,
1946,0,
1947,1,
1948,0,
1949,1,
1950,1,
1951,0,
1952,0,
1953,0,
1954,0,
1956,0,
1957,0,
1958,0,
1959,1,
1960,0,
1961,1,
1963,1,
1967,0,
1968,0,
1969,0,
1970,1,
1971,0,
1972,0,
1973,0,
1974,0,
1975,0,
1976,1,
1979,0,
1980,0,
1981,0,
1982,1,
1983,1,
1984,0,
1985,0,
1986,0,
1987,0,
1988,0,
1990,0,
1991,1,
1993,0,
1994,1,
1995,1,
1996,1,
1997,0,
1998,0,
1999,1,
2000,1,
2001,1,
2002,1,
2003,1,
2004,1,
2005,1,
2006,0,
2007,0,
2008,1,
2009,1,
2010,0,
2012,1,
2013,0,
2014,1,
2015,0,
2016,0,
2018,1,
2019,0,
2020,0,
2021,1,
2022,1,
2023,1,
2024,1,
2025,1,
2026,1,
2027,0,
2028,0,
2029,0,
2030,1,
2031,0,
2033,0,
2034,1,
2035,1,
2036,0,
2038,0,
2039,0,
2041,1,
2042,1,
2043,0,
2044,1,
2045,1,
2046,1,
2047,0,
2048,1,
2049,0,
2050,1,
2051,0,
2052,0,
2054,1,
2055,0,
2057,0,
2059,1,
2060,0,
2061,0,
2062,1,
2063,0,
2064,0,
2066,0,
2067,1,
2068,0,
2069,0,
2070,1,
2071,1,
2072,0,
2074,1,
2075,1,
2077,1,
2078,1,
2080,0,
2082,1,
2083,0,
2084,0,
2085,0,
2086,0,
2087,0,
2089,0,
2090,0,
2091,0,
2092,1,
2093,0,
2094,1,
2096,1,
2098,0,
2099,0,
2100,0,
2101,0,
2102,0,
2103,0,
2104,0,
2105,0,
2106,1,
2109,1,
2110,0,
2111,0,
2112,1,
2113,0,
2114,0,
2116,1,
2117,0,
2118,0,
2119,1,
2120,1,
2121,0,
2122,0,
2123,1,
2124,0,
2125,0,
2126,0,
2127,0,
2128,0,
2129,0,
2130,0,
2131,1,
2132,0,
2133,0,
2134,0,
2135,1,
2136,1,
2137,1,
2139,1,
2140,0,
2141,1,
2142,0,
2143,1,
2144,0,
2145,0,
2146,0,
2147,1,
2148,1,
2149,1,
2150,0,
2151,0,
2153,0,
2154,1,
2155,0,
2156,1,
2157,0,
2158,1,
2159,0,
2160,1,
2161,0,
2162,0,
2163,0,
2164,0,
2165,1,
2166,1,
2167,0,
2168,0,
2169,0,
2170,1,
2171,1,
2172,0,
2173,1,
2174,1,
2175,0,
2176,0,
2177,0,
2178,0,
2179,0,
2180,1,
2181,1,
2182,0,
2183,0,
2184,0,
2185,0,
2186,1,
2187,0,
2188,0,
2189,0,
2190,1,
2191,1,
2192,0,
2193,1,
2194,0,
2195,1,
2196,1,
2197,0,
2199,0,
2200,0,
2201,0,
2202,1,
2203,1,
2204,0,
2205,0,
2206,1,
2207,0,
2208,0,
2209,0,
2211,0,
2212,0,
2214,0,
2216,1,
2217,0,
2218,1,
2219,1,
2220,0,
2221,0,
2222,0,
2223,1,
2224,1,
2225,0,
2227,0,
2228,0,
2229,0,
2230,0,
2231,0,
2232,0,
2233,1,
2234,0,
2236,0,
2238,1,
2241,0,
2242,1,
2243,1,
2244,0,
2245,1,
2246,0,
2247,1,
2248,1,
2249,1,
2250,1,
2251,0,
2253,1,
2254,0,
2255,1,
2256,0,
2257,0,
2258,0,
2259,1,
2260,1,
2261,1,
2262,1,
2263,1,
2264,1,
2265,1,
2267,1,
2268,0,
2269,0,
2270,0,
2272,1,
2273,1,
2275,0,
2276,1,
2277,0,
2278,0,
2280,1,
2281,1,
2282,0,
2283,0,
2285,1,
2286,0,
2288,1,
2289,1,
2290,1,
2292,0,
2293,1,
2294,0,
2295,0,
2296,1,
2297,1,
2298,0,
2299,0,
2300,1,
2301,1,
2302,0,
2303,1,
2304,0,
2305,1,
2306,0,
2307,0,
2308,0,
2309,0,
2310,1,
2311,0,
2312,0,
2313,0,
2314,0,
2315,0,
2316,1,
2317,1,
2318,0,
2319,1,
2320,0,
2321,1,
2322,0,
2323,1,
2324,1,
2325,0,
2326,1,
2327,1,
2328,1,
2332,1,
2333,0,
2335,0,
2336,0,
2337,1,
2338,1,
2339,0,
2340,0,
2341,0,
2342,0,
2344,0,
2345,0,
2346,0,
2347,1,
2348,1,
2349,0,
2350,1,
2351,0,
2352,1,
2353,0,
2354,1,
2355,1,
2356,0,
2357,0,
2358,1,
2359,1,
2360,1,
2361,1,
2362,1,
2363,1,
2364,0,
2365,1,
2366,0,
2367,0,
2368,1,
2369,0,
2370,0,
2372,1,
2373,0,
2375,0,
2376,0,
2377,1,
2378,0,
2379,0,
2380,1,
2381,1,
2382,1,
2383,0,
2384,0,
2385,0,
2386,1,
2387,1,
2388,1,
2389,1,
2390,0,
2391,0,
2392,0,
2393,0,
2394,1,
2395,1,
2396,1,
2397,0,
2398,0,
2399,0,
2400,0,
2401,1,
2402,0,
2403,0,
2404,0,
2405,1,
2407,0,
2408,1,
2409,1,
2411,1,
2412,1,
2413,0,
2415,1,
2416,0,
2418,1,
2419,1,
2420,1,
2422,1,
2423,0,
2424,0,
2425,0,
2426,1,
2428,0,
2429,0,
2430,0,
2431,0,
2432,1,
2433,0,
2434,0,
2435,0,
2436,1,
2437,1,
2438,0,
2440,1,
2441,0,
2442,0,
2443,1,
2444,1,
2445,0,
2446,1,
2447,1,
2448,0,
2449,1,
2450,0,
2451,0,
2452,0,
2453,0,
2454,1,
2455,0,
2458,1,
2459,0,
2460,1,
2461,0,
2463,0,
2464,0,
2465,0,
2466,0,
2467,0,
2468,0,
2470,0,
2471,1,
2472,0,
2474,0,
2475,0,
2476,0,
2478,0,
2479,1,
2480,1,
2481,0,
2482,0,
2483,1,
2484,0,
2488,1,
2489,1,
2490,1,
2491,0,
2492,1,
2493,1,
2494,0,
2495,0,
2496,0,
2497,0,
2498,1,
2499,0,
2500,0,
2501,0,
2502,1,
2503,0,
2504,0,
2505,0,
2507,1,
2508,0,
2509,1,
2510,1,
2511,0,
2512,1,
2513,1,
2514,0,
2515,1,
2516,0,
2517,0,
2518,0,
2519,0,
2520,0,
2521,1,
2522,1,
2523,1,
2524,1,
2525,0,
2526,0,
2527,1,
2528,1,
2529,0,
2530,1,
2531,0,
2532,0,
2534,0,
2535,1,
2536,0,
2538,1,
2540,0,
2541,1,
2542,1,
2543,0,
2544,0,
2545,1,
2546,0,
2547,1,
2548,1,
2549,0,
2550,1,
2551,1,
2552,0,
2553,1,
2554,0,
2555,0,
2556,0,
2558,0,
2560,1,
2561,0,
2562,0,
2563,0,
2564,0,
2565,1,
2566,0,
2567,0,
2568,1,
2570,1,
2571,1,
2572,1,
2573,0,
2574,0,
2576,0,
2577,0,
2578,1,
2579,1,
2580,0,
2581,0,
2582,1,
2583,1,
2584,1,
2585,1,
2586,1,
2587,0,
2588,0,
2589,0,
2591,1,
2592,1,
2593,1,
2594,0,
2595,1,
2596,0,
2598,0,
2599,0,
2600,1,
2601,1,
2602,0,
2603,1,
2605,1,
2606,1,
2607,0,
2608,0,
2609,0,
2610,1,
2611,1,
2612,0,
2613,0,
2614,0,
2615,1,
2616,1,
2617,0,
2618,0,
2619,1,
2620,1,
2621,1,
2622,1,
2623,0,
2624,0,
2625,0,
2627,1,
2628,0,
2629,0,
2630,1,
2631,0,
2632,1,
2633,1,
2634,1,
2636,0,
2637,1,
2638,0,
2639,0,
2640,1,
2641,1,
2642,0,
2643,0,
2644,1,
2645,1,
2646,1,
2649,0,
2652,0,
2653,1,
2654,0,
2655,1,
2656,0,
2657,1,
2658,0,
2659,1,
2660,0,
2661,1,
2663,1,
2664,0,
2666,0,
2667,0,
2668,0,
2669,0,
2670,0,
2671,0,
2672,0,
2673,0,
2674,1,
2675,1,
2677,0,
2678,0,
2679,1,
2680,0,
2682,1,
2683,0,
2684,1,
2686,1,
2687,1,
2688,0,
2689,0,
2690,0,
2691,1,
2692,0,
2693,1,
2695,0,
2696,1,
2697,0,
2698,0,
2699,1,
2700,1,
2701,1,
2702,1,
2703,1,
2704,0,
2705,1,
2706,0,
2707,0,
2708,0,
2709,0,
2710,1,
2711,0,
2712,1,
2714,1,
2715,0,
2716,0,
2717,1,
2718,0,
2719,0,
2720,1,
2721,0,
2722,1,
2723,1,
2724,0,
2725,0,
2726,1,
2727,1,
2728,0,
2729,1,
2730,0,
2731,0,
2733,1,
2734,0,
2735,1,
2736,1,
2737,1,
2740,1,
2741,0,
2742,0,
2743,0,
2744,0,
2745,0,
2746,0,
2748,1,
2749,0,
2750,0,
2751,0,
2753,0,
2754,1,
2755,0,
2756,1,
2757,1,
2758,0,
2759,0,
2760,1,
2761,1,
2762,1,
2764,1,
2766,0,
2767,0,
2768,1,
2769,1,
2770,1,
2771,0,
2773,1,
2774,0,
2777,0,
2778,0,
2779,1,
2780,0,
2781,0,
2784,0,
2785,1,
2787,0,
2788,1,
2789,0,
2790,0,
2791,1,
2793,0,
2794,1,
2795,0,
2797,0,
2798,1,
2799,1,
2800,0,
2801,0,
2803,0,
2804,0,
2805,0,
2806,0,
2807,1,
2808,1,
2809,0,
2810,1,
2811,1,
2812,0,
2813,0,
2814,1,
2815,0,
2816,0,
2817,0,
2818,1,
2819,1,
2820,1,
2821,0,
2822,0,
2823,0,
2824,1,
2825,1,
2827,0,
2828,0,
2829,0,
2830,0,
2832,1,
2833,0,
2834,1,
2836,1,
2837,0,
2838,1,
2839,0,
2840,1,
2841,1,
2842,0,
2843,1,
2844,0,
2845,1,
2846,0,
